shelf_id,person_id,timestamp,age,gender,height,weight,married_status,moving_speed_(m/s),item_id,looking_at_item_(s),holding_the_item_(s),holding_the_bag,picking_up_item,returning_item,putting_item_into_bag,taking_item_out_of_bag,putting_item_into_bag_in_the_2nd_time,si_id,date,time
1,826,2024-07-08 10:46:00,68,Male,176,64,Married,1.38,16,28,33,True,True,True,False,True,False,116,2024-07-08,10:46:00
6,826,2024-07-08 10:48:00,68,Male,176,64,Married,1.28,2,31,21,True,True,False,True,False,False,62,2024-07-08,10:48:00
6,826,2024-07-08 10:50:00,68,Male,176,64,Married,1.36,12,56,59,True,True,True,,False,True,612,2024-07-08,10:50:00
6,826,2024-07-08 10:52:00,68,Male,176,64,Married,1.31,17,6,7,True,True,True,True,False,,617,2024-07-08,10:52:00
6,826,2024-07-08 10:54:00,68,Male,176,64,Married,1.27,16,3,8,True,True,False,True,False,,616,2024-07-08,10:54:00
6,827,2024-07-01 10:00:00,30,Female,149,45,Single,0.17,0,13,5,False,True,True,True,,True,60,2024-07-01,10:00:00
6,827,2024-07-01 10:03:00,30,Female,149,45,Single,1.31,15,67,3,False,True,False,False,False,True,615,2024-07-01,10:03:00
4,828,2024-07-01 10:03:00,42,Male,176,76,Married,0.8,10,32,17,True,True,False,True,False,False,410,2024-07-01,10:03:00
4,828,2024-07-01 10:05:00,42,Male,176,76,Married,0.34,14,17,27,True,True,False,True,True,False,414,2024-07-01,10:05:00
4,828,2024-07-01 10:09:00,42,Male,176,76,Married,1.38,2,26,37,True,True,True,True,False,True,42,2024-07-01,10:09:00
4,828,2024-07-01 10:10:00,42,Male,176,76,Married,0.46,18,31,34,True,True,False,False,False,True,418,2024-07-01,10:10:00
4,828,2024-07-01 10:13:00,42,Male,176,76,Married,0.86,15,23,30,True,True,False,True,True,False,415,2024-07-01,10:13:00
4,828,2024-07-01 10:14:00,42,Male,176,76,Married,0.43,4,35,20,True,True,False,True,False,False,44,2024-07-01,10:14:00
4,828,2024-07-01 10:18:00,42,Male,176,76,Married,0.29,0,19,39,True,True,True,,True,False,40,2024-07-01,10:18:00
4,828,2024-07-01 10:23:00,42,Male,176,76,Married,1.17,17,18,18,True,True,True,,False,False,417,2024-07-01,10:23:00
4,828,2024-07-01 10:26:00,42,Male,176,76,Married,1.11,17,28,29,True,True,False,True,False,True,417,2024-07-01,10:26:00
4,828,2024-07-01 10:27:00,42,Male,176,76,Married,0.25,18,38,30,True,True,True,False,True,,418,2024-07-01,10:27:00
7,829,2024-07-08 10:12:00,75,Male,169,75,Married,0.34,11,18,28,False,True,False,False,True,,711,2024-07-08,10:12:00
7,829,2024-07-08 10:14:00,75,Male,169,75,Married,1.15,0,36,22,False,True,True,True,,,70,2024-07-08,10:14:00
7,829,2024-07-08 10:15:00,75,Male,169,75,Married,0.72,7,59,53,False,True,True,True,True,False,77,2024-07-08,10:15:00
7,829,2024-07-08 10:17:00,75,Male,169,75,Married,0.48,7,55,53,False,True,True,False,True,False,77,2024-07-08,10:17:00
0,830,2024-07-01 10:14:00,28,Male,179,68,Single,1.48,8,27,31,True,True,True,False,True,,08,2024-07-01,10:14:00
0,830,2024-07-01 10:19:00,28,Male,179,68,Single,0.34,7,18,25,True,True,False,True,True,True,07,2024-07-01,10:19:00
6,830,2024-07-01 10:23:00,28,Male,179,68,Single,1.01,13,7,8,True,True,False,False,,False,613,2024-07-01,10:23:00
6,830,2024-07-01 10:26:00,28,Male,179,68,Single,0.59,12,55,56,True,True,True,,True,False,612,2024-07-01,10:26:00
1,830,2024-07-01 10:27:00,28,Male,179,68,Single,1.35,16,32,23,True,True,True,,False,True,116,2024-07-01,10:27:00
4,830,2024-07-01 10:32:00,28,Male,179,68,Single,0.98,6,16,22,True,True,True,False,False,,46,2024-07-01,10:32:00
4,830,2024-07-01 10:35:00,28,Male,179,68,Single,0.36,11,20,24,True,True,False,True,False,False,411,2024-07-01,10:35:00
4,831,2024-07-08 10:25:00,44,Male,174,80,Married,0.12,15,28,37,True,True,False,True,True,False,415,2024-07-08,10:25:00
4,831,2024-07-08 10:26:00,44,Male,174,80,Married,0.17,2,32,34,True,True,False,True,False,False,42,2024-07-08,10:26:00
4,831,2024-07-08 10:30:00,44,Male,174,80,Married,1.35,0,20,34,True,True,True,,,True,40,2024-07-08,10:30:00
4,831,2024-07-08 10:31:00,44,Male,174,80,Married,0.75,13,16,31,True,True,False,True,False,False,413,2024-07-08,10:31:00
4,831,2024-07-08 10:32:00,44,Male,174,80,Married,1.33,6,38,18,True,True,False,False,False,,46,2024-07-08,10:32:00
4,831,2024-07-08 10:34:00,44,Male,174,80,Married,0.76,18,36,28,True,True,False,False,True,True,418,2024-07-08,10:34:00
0,832,2024-07-08 10:39:00,35,Male,169,60,Single,0.92,4,37,27,True,True,True,True,,False,04,2024-07-08,10:39:00
0,832,2024-07-08 10:40:00,35,Male,169,60,Single,0.32,5,33,25,True,True,True,False,True,False,05,2024-07-08,10:40:00
0,832,2024-07-08 10:44:00,35,Male,169,60,Single,1.24,7,30,30,True,True,False,True,False,True,07,2024-07-08,10:44:00
0,832,2024-07-08 10:46:00,35,Male,169,60,Single,0.79,12,24,39,True,True,False,False,True,False,012,2024-07-08,10:46:00
0,832,2024-07-08 10:48:00,35,Male,169,60,Single,0.26,7,20,18,True,True,False,True,True,True,07,2024-07-08,10:48:00
4,832,2024-07-08 10:50:00,35,Male,169,60,Single,0.99,6,33,17,True,True,False,False,True,,46,2024-07-08,10:50:00
4,832,2024-07-08 10:55:00,35,Male,169,60,Single,1.29,7,35,29,True,True,True,False,,True,47,2024-07-08,10:55:00
4,832,2024-07-08 10:57:00,35,Male,169,60,Single,0.64,3,22,28,True,True,False,True,False,True,43,2024-07-08,10:57:00
4,832,2024-07-08 10:58:00,35,Male,169,60,Single,1.46,16,31,37,True,True,False,True,True,False,416,2024-07-08,10:58:00
4,832,2024-07-08 11:03:00,35,Male,169,60,Single,1.14,1,36,17,True,True,True,True,,False,41,2024-07-08,11:03:00
3,833,2024-07-08 10:51:00,72,Male,178,67,Married,1.0,16,39,18,False,True,False,True,False,True,316,2024-07-08,10:51:00
0,833,2024-07-08 10:52:00,72,Male,178,67,Married,0.84,2,29,27,False,True,True,False,True,False,02,2024-07-08,10:52:00
0,833,2024-07-08 10:56:00,72,Male,178,67,Married,0.58,0,37,21,False,True,True,,,,00,2024-07-08,10:56:00
7,834,2024-07-01 10:28:00,42,Female,147,50,Married,0.23,0,39,28,False,True,False,True,False,False,70,2024-07-01,10:28:00
7,834,2024-07-01 10:29:00,42,Female,147,50,Married,1.16,14,26,24,False,True,True,True,,True,714,2024-07-01,10:29:00
7,834,2024-07-01 10:30:00,42,Female,147,50,Married,1.29,8,33,33,False,True,True,False,True,True,78,2024-07-01,10:30:00
1,835,2024-07-01 10:34:00,34,Male,168,73,Single,1.5,3,16,39,True,True,False,False,True,True,13,2024-07-01,10:34:00
1,835,2024-07-01 10:39:00,34,Male,168,73,Single,0.8,6,26,28,True,True,False,False,False,False,16,2024-07-01,10:39:00
1,835,2024-07-01 10:41:00,34,Male,168,73,Single,0.32,12,39,26,True,True,False,True,True,False,112,2024-07-01,10:41:00
1,835,2024-07-01 10:45:00,34,Male,168,73,Single,1.22,7,21,19,True,True,True,True,True,True,17,2024-07-01,10:45:00
1,835,2024-07-01 10:47:00,34,Male,168,73,Single,0.4,6,31,38,True,True,True,False,True,True,16,2024-07-01,10:47:00
1,835,2024-07-01 10:50:00,34,Male,168,73,Single,1.48,13,5,13,True,True,False,True,False,,113,2024-07-01,10:50:00
1,835,2024-07-01 10:54:00,34,Male,168,73,Single,0.9,3,21,36,True,True,False,True,False,False,13,2024-07-01,10:54:00
4,835,2024-07-01 10:55:00,34,Male,168,73,Single,1.0,18,18,35,True,True,False,False,True,False,418,2024-07-01,10:55:00
3,835,2024-07-01 11:00:00,34,Male,168,73,Single,0.36,23,37,35,True,True,False,True,False,True,323,2024-07-01,11:00:00
3,835,2024-07-01 11:05:00,34,Male,168,73,Single,0.34,13,31,22,True,True,True,True,True,False,313,2024-07-01,11:05:00
3,835,2024-07-01 11:07:00,34,Male,168,73,Single,1.0,6,34,37,True,True,False,True,True,False,36,2024-07-01,11:07:00
2,835,2024-07-01 11:11:00,34,Male,168,73,Single,0.54,8,31,23,True,True,True,False,False,False,28,2024-07-01,11:11:00
1,836,2024-07-08 10:54:00,67,Female,161,45,Single,0.4,6,18,33,False,True,True,True,False,False,16,2024-07-08,10:54:00
3,837,2024-07-01 10:45:00,40,Female,157,59,Married,0.96,10,32,28,True,True,False,False,True,True,310,2024-07-01,10:45:00
3,837,2024-07-01 10:47:00,40,Female,157,59,Married,0.28,6,15,39,True,True,True,False,False,,36,2024-07-01,10:47:00
3,837,2024-07-01 10:50:00,40,Female,157,59,Married,1.37,17,24,22,True,True,True,False,True,True,317,2024-07-01,10:50:00
3,837,2024-07-01 10:51:00,40,Female,157,59,Married,1.44,19,16,24,True,True,True,True,True,True,319,2024-07-01,10:51:00
3,837,2024-07-01 10:53:00,40,Female,157,59,Married,0.83,21,53,51,True,True,False,True,True,True,321,2024-07-01,10:53:00
0,837,2024-07-01 10:55:00,40,Female,157,59,Married,0.56,3,33,16,True,True,True,True,False,True,03,2024-07-01,10:55:00
0,837,2024-07-01 10:57:00,40,Female,157,59,Married,0.33,1,39,30,True,True,False,True,True,True,01,2024-07-01,10:57:00
1,837,2024-07-01 10:59:00,40,Female,157,59,Married,1.38,11,16,36,True,True,False,True,False,False,111,2024-07-01,10:59:00
1,837,2024-07-01 11:00:00,40,Female,157,59,Married,0.56,1,33,32,True,True,False,True,False,,11,2024-07-01,11:00:00
1,837,2024-07-01 11:01:00,40,Female,157,59,Married,0.13,3,31,34,True,True,True,True,True,,13,2024-07-01,11:01:00
1,837,2024-07-01 11:04:00,40,Female,157,59,Married,0.44,8,18,25,True,True,True,False,True,False,18,2024-07-01,11:04:00
0,837,2024-07-01 11:06:00,40,Female,157,59,Married,0.84,7,36,22,True,True,True,True,True,True,07,2024-07-01,11:06:00
0,837,2024-07-01 11:07:00,40,Female,157,59,Married,1.43,11,29,24,True,True,True,False,False,True,011,2024-07-01,11:07:00
7,838,2024-07-08 11:02:00,74,Female,153,55,Married,0.17,13,19,38,False,True,True,True,,,713,2024-07-08,11:02:00
7,838,2024-07-08 11:06:00,74,Female,153,55,Married,1.3,12,38,25,False,True,True,True,False,True,712,2024-07-08,11:06:00
7,838,2024-07-08 11:10:00,74,Female,153,55,Married,1.33,3,27,24,False,True,True,,False,,73,2024-07-08,11:10:00
7,838,2024-07-08 11:12:00,74,Female,153,55,Married,1.4,15,20,15,False,True,True,True,True,True,715,2024-07-08,11:12:00
7,838,2024-07-08 11:14:00,74,Female,153,55,Married,0.95,14,37,20,False,True,False,False,False,True,714,2024-07-08,11:14:00
7,839,2024-07-08 11:13:00,39,Female,152,40,Married,0.31,7,59,53,True,True,False,False,False,True,77,2024-07-08,11:13:00
7,839,2024-07-08 11:16:00,39,Female,152,40,Married,1.15,6,50,53,True,True,True,True,True,,76,2024-07-08,11:16:00
7,839,2024-07-08 11:19:00,39,Female,152,40,Married,1.04,5,34,35,True,True,True,,True,True,75,2024-07-08,11:19:00
7,839,2024-07-08 11:24:00,39,Female,152,40,Married,0.61,10,39,34,True,True,True,,True,True,710,2024-07-08,11:24:00
1,839,2024-07-08 11:28:00,39,Female,152,40,Married,0.39,15,21,29,True,True,False,False,,,115,2024-07-08,11:28:00
1,839,2024-07-08 11:32:00,39,Female,152,40,Married,1.45,8,29,28,True,True,False,True,False,False,18,2024-07-08,11:32:00
1,839,2024-07-08 11:35:00,39,Female,152,40,Married,0.36,4,21,16,True,True,False,True,True,False,14,2024-07-08,11:35:00
1,839,2024-07-08 11:40:00,39,Female,152,40,Married,1.5,16,22,21,True,True,True,True,False,True,116,2024-07-08,11:40:00
1,839,2024-07-08 11:44:00,39,Female,152,40,Married,1.49,1,37,17,True,True,False,True,False,True,11,2024-07-08,11:44:00
0,839,2024-07-08 11:46:00,39,Female,152,40,Married,1.36,2,32,31,True,True,True,True,False,False,02,2024-07-08,11:46:00
0,839,2024-07-08 11:47:00,39,Female,152,40,Married,1.25,10,23,26,True,True,False,True,True,True,010,2024-07-08,11:47:00
0,839,2024-07-08 11:49:00,39,Female,152,40,Married,1.19,5,18,34,True,True,True,True,True,False,05,2024-07-08,11:49:00
0,839,2024-07-08 11:53:00,39,Female,152,40,Married,1.4,7,23,25,True,True,False,True,True,False,07,2024-07-08,11:53:00
1,839,2024-07-08 11:54:00,39,Female,152,40,Married,0.64,6,38,32,True,True,False,False,True,True,16,2024-07-08,11:54:00
1,839,2024-07-08 11:56:00,39,Female,152,40,Married,0.55,4,33,29,True,True,False,True,True,True,14,2024-07-08,11:56:00
3,840,2024-07-08 11:13:00,72,Female,149,54,Married,1.0,19,17,19,True,True,False,True,False,False,319,2024-07-08,11:13:00
3,840,2024-07-08 11:17:00,72,Female,149,54,Married,0.86,10,20,25,True,True,True,False,False,,310,2024-07-08,11:17:00
3,840,2024-07-08 11:22:00,72,Female,149,54,Married,0.56,14,15,33,True,True,True,False,False,False,314,2024-07-08,11:22:00
3,840,2024-07-08 11:24:00,72,Female,149,54,Married,0.31,5,22,21,True,True,True,True,True,False,35,2024-07-08,11:24:00
4,840,2024-07-08 11:25:00,72,Female,149,54,Married,0.87,7,19,33,True,True,False,True,True,False,47,2024-07-08,11:25:00
4,840,2024-07-08 11:29:00,72,Female,149,54,Married,1.25,1,62,20,True,True,False,True,False,False,41,2024-07-08,11:29:00
4,840,2024-07-08 11:31:00,72,Female,149,54,Married,0.34,9,36,27,True,True,False,True,True,True,49,2024-07-08,11:31:00
4,840,2024-07-08 11:34:00,72,Female,149,54,Married,0.84,3,60,38,True,True,True,True,,False,43,2024-07-08,11:34:00
4,840,2024-07-08 11:37:00,72,Female,149,54,Married,1.45,16,38,27,True,True,True,True,True,True,416,2024-07-08,11:37:00
4,840,2024-07-08 11:42:00,72,Female,149,54,Married,0.58,12,36,15,True,True,False,True,False,False,412,2024-07-08,11:42:00
6,841,2024-07-01 10:50:00,64,Male,176,64,Married,0.2,7,5,2,False,True,True,False,False,True,67,2024-07-01,10:50:00
6,841,2024-07-01 10:51:00,64,Male,176,64,Married,0.45,8,4,1,False,True,False,False,False,False,68,2024-07-01,10:51:00
6,841,2024-07-01 10:56:00,64,Male,176,64,Married,0.23,1,30,26,False,True,False,True,True,True,61,2024-07-01,10:56:00
6,842,2024-07-08 11:21:00,34,Female,162,54,Single,1.42,10,10,2,True,True,False,True,False,False,610,2024-07-08,11:21:00
6,842,2024-07-08 11:23:00,34,Female,162,54,Single,0.62,4,6,14,True,True,False,False,,True,64,2024-07-08,11:23:00
1,842,2024-07-08 11:27:00,34,Female,162,54,Single,0.15,3,22,32,True,True,True,True,True,True,13,2024-07-08,11:27:00
1,842,2024-07-08 11:28:00,34,Female,162,54,Single,0.39,17,17,28,True,True,True,False,,True,117,2024-07-08,11:28:00
1,842,2024-07-08 11:32:00,34,Female,162,54,Single,0.5,5,17,28,True,True,False,False,False,False,15,2024-07-08,11:32:00
1,842,2024-07-08 11:35:00,34,Female,162,54,Single,0.21,3,17,38,True,True,True,,True,True,13,2024-07-08,11:35:00
1,843,2024-07-01 10:51:00,27,Female,166,41,Single,0.71,2,29,28,True,True,False,True,False,True,12,2024-07-01,10:51:00
1,843,2024-07-01 10:56:00,27,Female,166,41,Single,1.09,8,24,22,True,True,True,False,False,True,18,2024-07-01,10:56:00
1,843,2024-07-01 10:57:00,27,Female,166,41,Single,1.49,7,20,21,True,True,False,True,False,,17,2024-07-01,10:57:00
1,843,2024-07-01 11:01:00,27,Female,166,41,Single,0.16,9,23,17,True,True,False,True,False,False,19,2024-07-01,11:01:00
1,843,2024-07-01 11:05:00,27,Female,166,41,Single,0.44,0,38,30,True,True,True,False,False,False,10,2024-07-01,11:05:00
1,843,2024-07-01 11:09:00,27,Female,166,41,Single,0.59,12,28,23,True,True,False,True,True,False,112,2024-07-01,11:09:00
1,843,2024-07-01 11:12:00,27,Female,166,41,Single,0.53,17,17,17,True,True,False,False,True,False,117,2024-07-01,11:12:00
1,843,2024-07-01 11:16:00,27,Female,166,41,Single,0.67,2,22,39,True,True,True,True,,True,12,2024-07-01,11:16:00
1,843,2024-07-01 11:18:00,27,Female,166,41,Single,1.02,8,30,26,True,True,False,True,False,False,18,2024-07-01,11:18:00
1,843,2024-07-01 11:20:00,27,Female,166,41,Single,1.36,6,16,25,True,True,True,True,,False,16,2024-07-01,11:20:00
2,844,2024-07-01 10:52:00,36,Female,157,46,Married,1.0,8,34,15,False,True,True,False,True,True,28,2024-07-01,10:52:00
2,844,2024-07-01 10:57:00,36,Female,157,46,Married,0.34,3,19,38,False,True,False,False,False,False,23,2024-07-01,10:57:00
2,844,2024-07-01 11:00:00,36,Female,157,46,Married,1.26,4,22,15,False,True,False,True,False,True,24,2024-07-01,11:00:00
0,845,2024-07-01 11:01:00,63,Male,179,67,Married,1.34,8,27,32,False,True,False,True,True,True,08,2024-07-01,11:01:00
0,845,2024-07-01 11:05:00,63,Male,179,67,Married,1.23,4,30,34,False,True,False,True,False,False,04,2024-07-01,11:05:00
0,845,2024-07-01 11:07:00,63,Male,179,67,Married,0.61,0,21,29,False,True,False,True,False,True,00,2024-07-01,11:07:00
0,845,2024-07-01 11:11:00,63,Male,179,67,Married,1.11,5,33,25,False,True,False,False,,False,05,2024-07-01,11:11:00
0,845,2024-07-01 11:14:00,63,Male,179,67,Married,1.11,5,29,26,False,True,True,True,True,True,05,2024-07-01,11:14:00
2,846,2024-07-08 11:25:00,24,Male,169,56,Single,1.46,2,16,19,True,True,False,False,True,False,22,2024-07-08,11:25:00
2,846,2024-07-08 11:26:00,24,Male,169,56,Single,0.97,0,23,31,True,True,True,,True,True,20,2024-07-08,11:26:00
2,846,2024-07-08 11:31:00,24,Male,169,56,Single,0.5,8,27,35,True,True,False,True,True,True,28,2024-07-08,11:31:00
7,846,2024-07-08 11:34:00,24,Male,169,56,Single,0.57,11,27,21,True,True,False,True,False,False,711,2024-07-08,11:34:00
7,846,2024-07-08 11:38:00,24,Male,169,56,Single,1.36,13,25,28,True,True,True,True,False,False,713,2024-07-08,11:38:00
4,846,2024-07-08 11:40:00,24,Male,169,56,Single,0.26,16,15,39,True,True,False,True,True,True,416,2024-07-08,11:40:00
4,846,2024-07-08 11:45:00,24,Male,169,56,Single,1.49,1,20,28,True,True,False,True,True,False,41,2024-07-08,11:45:00
4,846,2024-07-08 11:50:00,24,Male,169,56,Single,1.34,11,35,18,True,True,False,False,,True,411,2024-07-08,11:50:00
4,846,2024-07-08 11:55:00,24,Male,169,56,Single,0.78,4,28,19,True,True,True,,,False,44,2024-07-08,11:55:00
0,846,2024-07-08 11:58:00,24,Male,169,56,Single,0.81,2,25,19,True,True,False,True,True,False,02,2024-07-08,11:58:00
0,846,2024-07-08 11:59:00,24,Male,169,56,Single,0.79,3,38,25,True,True,True,True,,,03,2024-07-08,11:59:00
0,846,2024-07-08 12:04:00,24,Male,169,56,Single,0.47,8,30,17,True,True,True,False,,True,08,2024-07-08,12:04:00
0,846,2024-07-08 12:05:00,24,Male,169,56,Single,1.11,0,25,35,True,True,True,True,True,True,00,2024-07-08,12:05:00
0,846,2024-07-08 12:06:00,24,Male,169,56,Single,0.6,7,23,33,True,True,True,True,False,True,07,2024-07-08,12:06:00
0,846,2024-07-08 12:09:00,24,Male,169,56,Single,0.84,3,38,39,True,True,True,,False,False,03,2024-07-08,12:09:00
3,846,2024-07-08 12:12:00,24,Male,169,56,Single,0.57,21,50,53,True,True,True,True,,True,321,2024-07-08,12:12:00
3,846,2024-07-08 12:16:00,24,Male,169,56,Single,0.71,23,32,18,True,True,False,True,True,False,323,2024-07-08,12:16:00
3,846,2024-07-08 12:18:00,24,Male,169,56,Single,0.85,16,21,28,True,True,True,,False,False,316,2024-07-08,12:18:00
3,846,2024-07-08 12:23:00,24,Male,169,56,Single,0.1,21,56,51,True,True,True,True,True,False,321,2024-07-08,12:23:00
0,847,2024-07-08 11:37:00,29,Male,178,65,Single,0.31,11,16,26,True,True,False,False,False,,011,2024-07-08,11:37:00
0,847,2024-07-08 11:40:00,29,Male,178,65,Single,1.37,4,33,39,True,True,True,,False,False,04,2024-07-08,11:40:00
0,847,2024-07-08 11:45:00,29,Male,178,65,Single,0.5,1,19,30,True,True,True,False,False,True,01,2024-07-08,11:45:00
0,847,2024-07-08 11:47:00,29,Male,178,65,Single,0.21,2,16,23,True,True,False,True,True,True,02,2024-07-08,11:47:00
7,847,2024-07-08 11:49:00,29,Male,178,65,Single,0.22,12,19,21,True,True,True,True,True,False,712,2024-07-08,11:49:00
7,847,2024-07-08 11:52:00,29,Male,178,65,Single,0.24,7,59,51,True,True,False,True,True,True,77,2024-07-08,11:52:00
7,847,2024-07-08 11:56:00,29,Male,178,65,Single,1.06,7,57,54,True,True,True,,True,,77,2024-07-08,11:56:00
7,847,2024-07-08 12:01:00,29,Male,178,65,Single,0.26,6,54,53,True,True,False,True,True,False,76,2024-07-08,12:01:00
4,847,2024-07-08 12:02:00,29,Male,178,65,Single,0.8,13,23,35,True,True,False,False,False,True,413,2024-07-08,12:02:00
4,847,2024-07-08 12:05:00,29,Male,178,65,Single,0.4,11,39,26,True,True,False,True,False,True,411,2024-07-08,12:05:00
4,847,2024-07-08 12:06:00,29,Male,178,65,Single,0.58,16,27,38,True,True,True,False,False,False,416,2024-07-08,12:06:00
4,847,2024-07-08 12:09:00,29,Male,178,65,Single,0.25,15,29,24,True,True,True,,True,True,415,2024-07-08,12:09:00
4,847,2024-07-08 12:12:00,29,Male,178,65,Single,1.35,11,16,25,True,True,True,True,True,True,411,2024-07-08,12:12:00
0,848,2024-07-08 11:42:00,40,Male,177,56,Married,0.69,7,19,24,True,True,False,False,False,True,07,2024-07-08,11:42:00
0,848,2024-07-08 11:43:00,40,Male,177,56,Married,1.07,0,29,15,True,True,False,False,False,False,00,2024-07-08,11:43:00
0,848,2024-07-08 11:46:00,40,Male,177,56,Married,1.09,1,19,32,True,True,False,True,False,False,01,2024-07-08,11:46:00
0,848,2024-07-08 11:47:00,40,Male,177,56,Married,1.02,8,38,39,True,True,False,True,False,True,08,2024-07-08,11:47:00
2,848,2024-07-08 11:49:00,40,Male,177,56,Married,1.1,2,15,36,True,True,False,False,True,False,22,2024-07-08,11:49:00
2,848,2024-07-08 11:53:00,40,Male,177,56,Married,1.3,2,26,32,True,True,True,False,,False,22,2024-07-08,11:53:00
2,848,2024-07-08 11:56:00,40,Male,177,56,Married,0.17,4,30,22,True,True,True,,False,True,24,2024-07-08,11:56:00
2,848,2024-07-08 12:00:00,40,Male,177,56,Married,0.65,6,36,24,True,True,True,True,True,False,26,2024-07-08,12:00:00
2,848,2024-07-08 12:05:00,40,Male,177,56,Married,0.16,3,39,17,True,True,True,False,False,True,23,2024-07-08,12:05:00
2,848,2024-07-08 12:09:00,40,Male,177,56,Married,1.06,7,25,27,True,True,False,True,False,,27,2024-07-08,12:09:00
7,848,2024-07-08 12:13:00,40,Male,177,56,Married,0.52,10,37,27,True,True,False,True,True,False,710,2024-07-08,12:13:00
