si_id,shelf_id,item_id,person_id,timestamp,date,time,holding_the_bag,picking_up_item,returning_item,putting_item_into_bag,taking_item_out_of_bag,putting_item_into_bag_in_the_2nd_time,holding_the_item_(s),looking_at_item_(s),is_buy,dow
418,4,18,801,2024-07-07 03:41:00,2024-07-07,03:41:00,True,True,True,True,False,False,True,True,False,Sunday
412,4,12,801,2024-07-07 03:45:00,2024-07-07,03:45:00,True,True,True,False,True,False,True,True,False,Sunday
00,0,0,801,2024-07-07 03:50:00,2024-07-07,03:50:00,True,True,False,False,True,True,True,True,False,Sunday
06,0,6,801,2024-07-07 03:52:00,2024-07-07,03:52:00,True,True,True,False,False,False,True,True,False,Sunday
01,0,1,802,2024-07-07 03:29:00,2024-07-07,03:29:00,True,True,False,False,False,False,True,True,False,Sunday
04,0,4,802,2024-07-07 03:33:00,2024-07-07,03:33:00,True,True,True,,,False,True,True,False,Sunday
02,0,2,802,2024-07-07 03:35:00,2024-07-07,03:35:00,True,True,True,False,False,True,True,True,False,Sunday
22,2,2,802,2024-07-07 03:39:00,2024-07-07,03:39:00,True,True,False,False,True,True,True,True,False,Sunday
26,2,6,802,2024-07-07 03:43:00,2024-07-07,03:43:00,True,True,True,True,True,True,True,True,False,Sunday
25,2,5,802,2024-07-07 03:46:00,2024-07-07,03:46:00,True,True,True,False,True,,True,True,False,Sunday
23,2,3,802,2024-07-07 03:49:00,2024-07-07,03:49:00,True,True,True,True,True,False,True,True,False,Sunday
25,2,5,802,2024-07-07 03:54:00,2024-07-07,03:54:00,True,True,True,,False,False,True,True,False,Sunday
314,3,14,803,2024-07-07 03:34:00,2024-07-07,03:34:00,True,True,True,True,False,,True,True,False,Sunday
35,3,5,803,2024-07-07 03:37:00,2024-07-07,03:37:00,True,True,True,True,,False,True,True,False,Sunday
38,3,8,803,2024-07-07 03:38:00,2024-07-07,03:38:00,True,True,True,True,False,False,True,True,False,Sunday
319,3,19,803,2024-07-07 03:42:00,2024-07-07,03:42:00,True,True,False,True,False,,True,True,True,Sunday
310,3,10,803,2024-07-07 03:45:00,2024-07-07,03:45:00,True,True,True,True,False,True,True,True,False,Sunday
51,5,1,803,2024-07-07 03:49:00,2024-07-07,03:49:00,True,True,False,True,False,True,True,True,True,Sunday
22,2,2,803,2024-07-07 03:50:00,2024-07-07,03:50:00,True,True,True,True,False,,True,True,False,Sunday
22,2,2,803,2024-07-07 03:52:00,2024-07-07,03:52:00,True,True,False,True,False,,True,True,True,Sunday
20,2,0,803,2024-07-07 03:56:00,2024-07-07,03:56:00,True,True,True,True,False,False,True,True,False,Sunday
26,2,6,803,2024-07-07 04:01:00,2024-07-07,04:01:00,True,True,True,True,,True,True,True,False,Sunday
23,2,3,803,2024-07-07 04:02:00,2024-07-07,04:02:00,True,True,False,False,True,True,True,True,False,Sunday
26,2,6,803,2024-07-07 04:04:00,2024-07-07,04:04:00,True,True,False,False,False,False,True,True,False,Sunday
24,2,4,803,2024-07-07 04:05:00,2024-07-07,04:05:00,True,True,True,False,True,,True,True,False,Sunday
22,2,2,803,2024-07-07 04:08:00,2024-07-07,04:08:00,True,True,True,False,True,True,True,True,False,Sunday
20,2,0,803,2024-07-07 04:10:00,2024-07-07,04:10:00,True,True,True,True,True,True,True,True,False,Sunday
416,4,16,803,2024-07-07 04:12:00,2024-07-07,04:12:00,True,True,True,,True,True,True,True,False,Sunday
51,5,1,804,2024-07-07 03:42:00,2024-07-07,03:42:00,True,True,True,,False,True,True,True,False,Sunday
52,5,2,804,2024-07-07 03:47:00,2024-07-07,03:47:00,True,True,True,True,True,True,True,True,False,Sunday
56,5,6,804,2024-07-07 03:49:00,2024-07-07,03:49:00,True,True,False,False,True,False,True,True,False,Sunday
514,5,14,804,2024-07-07 03:52:00,2024-07-07,03:52:00,True,True,False,True,True,False,True,True,False,Sunday
56,5,6,804,2024-07-07 03:53:00,2024-07-07,03:53:00,True,True,True,,,,True,True,False,Sunday
510,5,10,804,2024-07-07 03:55:00,2024-07-07,03:55:00,True,True,False,True,False,True,True,True,True,Sunday
19,1,9,804,2024-07-07 03:57:00,2024-07-07,03:57:00,True,True,False,True,False,True,True,True,True,Sunday
514,5,14,805,2024-07-07 03:43:00,2024-07-07,03:43:00,True,True,True,False,,True,True,True,False,Sunday
510,5,10,805,2024-07-07 03:48:00,2024-07-07,03:48:00,True,True,True,False,True,True,True,True,False,Sunday
50,5,0,805,2024-07-07 03:50:00,2024-07-07,03:50:00,True,True,False,True,False,False,True,True,True,Sunday
26,2,6,805,2024-07-07 03:51:00,2024-07-07,03:51:00,True,True,False,True,False,True,True,True,True,Sunday
25,2,5,805,2024-07-07 03:56:00,2024-07-07,03:56:00,True,True,True,False,True,True,True,True,False,Sunday
28,2,8,805,2024-07-07 04:01:00,2024-07-07,04:01:00,True,True,False,True,True,True,True,True,False,Sunday
26,2,6,805,2024-07-07 04:04:00,2024-07-07,04:04:00,True,True,True,,True,,True,True,False,Sunday
32,3,2,806,2024-07-07 03:54:00,2024-07-07,03:54:00,True,True,False,True,False,False,True,True,True,Sunday
17,1,7,806,2024-07-07 03:59:00,2024-07-07,03:59:00,True,True,True,True,True,True,True,True,False,Sunday
52,5,2,806,2024-07-07 04:03:00,2024-07-07,04:03:00,True,True,False,False,,False,True,True,False,Sunday
113,1,13,806,2024-07-07 04:06:00,2024-07-07,04:06:00,True,True,False,True,True,True,True,True,False,Sunday
111,1,11,806,2024-07-07 04:11:00,2024-07-07,04:11:00,True,True,False,True,False,True,True,True,True,Sunday
117,1,17,806,2024-07-07 04:15:00,2024-07-07,04:15:00,True,True,False,True,True,True,True,True,False,Sunday
11,1,1,806,2024-07-07 04:20:00,2024-07-07,04:20:00,True,True,False,True,False,True,True,True,True,Sunday
12,1,2,806,2024-07-07 04:21:00,2024-07-07,04:21:00,True,True,False,True,True,False,True,True,False,Sunday
10,1,0,806,2024-07-07 04:25:00,2024-07-07,04:25:00,True,True,False,True,True,False,True,True,False,Sunday
319,3,19,806,2024-07-07 04:30:00,2024-07-07,04:30:00,True,True,True,False,,,True,True,False,Sunday
314,3,14,806,2024-07-07 04:35:00,2024-07-07,04:35:00,True,True,False,False,,False,True,True,False,Sunday
317,3,17,806,2024-07-07 04:39:00,2024-07-07,04:39:00,True,True,True,False,,True,True,True,False,Sunday
313,3,13,806,2024-07-07 04:41:00,2024-07-07,04:41:00,True,True,True,,False,True,True,True,False,Sunday
311,3,11,806,2024-07-07 04:45:00,2024-07-07,04:45:00,True,True,True,False,True,,True,True,False,Sunday
613,6,13,807,2024-07-07 03:57:00,2024-07-07,03:57:00,True,True,True,True,True,True,True,True,False,Sunday
61,6,1,807,2024-07-07 03:58:00,2024-07-07,03:58:00,True,True,False,True,True,False,True,True,False,Sunday
63,6,3,807,2024-07-07 04:01:00,2024-07-07,04:01:00,True,True,True,False,False,True,True,True,False,Sunday
69,6,9,807,2024-07-07 04:03:00,2024-07-07,04:03:00,True,False,False,False,False,True,False,True,True,Sunday
65,6,5,807,2024-07-07 04:08:00,2024-07-07,04:08:00,True,True,False,False,False,True,True,True,True,Sunday
68,6,8,807,2024-07-07 04:13:00,2024-07-07,04:13:00,True,True,True,False,True,True,True,True,False,Sunday
25,2,5,807,2024-07-07 04:14:00,2024-07-07,04:14:00,True,True,True,True,False,,True,True,False,Sunday
20,2,0,807,2024-07-07 04:18:00,2024-07-07,04:18:00,True,True,True,False,False,False,True,True,False,Sunday
24,2,4,807,2024-07-07 04:21:00,2024-07-07,04:21:00,True,True,False,True,True,True,True,True,False,Sunday
28,2,8,807,2024-07-07 04:23:00,2024-07-07,04:23:00,True,True,True,True,True,True,True,True,False,Sunday
26,2,6,807,2024-07-07 04:28:00,2024-07-07,04:28:00,True,True,False,True,True,False,True,True,False,Sunday
28,2,8,807,2024-07-07 04:31:00,2024-07-07,04:31:00,True,True,True,False,False,,True,True,False,Sunday
24,2,4,807,2024-07-07 04:33:00,2024-07-07,04:33:00,True,True,False,False,False,False,True,True,False,Sunday
23,2,3,807,2024-07-07 04:38:00,2024-07-07,04:38:00,True,True,False,True,True,False,True,True,False,Sunday
414,4,14,807,2024-07-07 04:43:00,2024-07-07,04:43:00,True,True,True,True,,True,True,True,False,Sunday
47,4,7,807,2024-07-07 04:48:00,2024-07-07,04:48:00,True,True,True,,False,True,True,True,False,Sunday
313,3,13,807,2024-07-07 04:53:00,2024-07-07,04:53:00,True,True,True,True,,True,True,True,False,Sunday
319,3,19,807,2024-07-07 04:54:00,2024-07-07,04:54:00,True,True,False,True,False,,True,True,True,Sunday
310,3,10,807,2024-07-07 04:58:00,2024-07-07,04:58:00,True,True,False,False,True,True,True,True,False,Sunday
315,3,15,807,2024-07-07 05:02:00,2024-07-07,05:02:00,True,True,True,True,,,True,True,False,Sunday
320,3,20,807,2024-07-07 05:05:00,2024-07-07,05:05:00,True,True,True,True,True,True,True,True,False,Sunday
14,1,4,808,2024-07-07 04:10:00,2024-07-07,04:10:00,True,True,True,False,,True,True,True,False,Sunday
117,1,17,808,2024-07-07 04:13:00,2024-07-07,04:13:00,True,True,False,True,True,True,True,True,False,Sunday
16,1,6,808,2024-07-07 04:17:00,2024-07-07,04:17:00,True,True,False,True,False,False,True,True,True,Sunday
15,1,5,808,2024-07-07 04:22:00,2024-07-07,04:22:00,True,True,True,True,False,False,True,True,False,Sunday
13,1,3,808,2024-07-07 04:26:00,2024-07-07,04:26:00,True,True,True,False,,True,True,True,False,Sunday
13,1,3,808,2024-07-07 04:28:00,2024-07-07,04:28:00,True,True,True,True,False,True,True,True,False,Sunday
115,1,15,808,2024-07-07 04:31:00,2024-07-07,04:31:00,True,True,False,True,False,True,True,True,True,Sunday
16,1,6,808,2024-07-07 04:33:00,2024-07-07,04:33:00,True,True,False,False,True,True,True,True,False,Sunday
10,1,0,808,2024-07-07 04:37:00,2024-07-07,04:37:00,True,True,True,True,,False,True,True,False,Sunday
113,1,13,808,2024-07-07 04:38:00,2024-07-07,04:38:00,True,True,False,True,False,False,True,True,True,Sunday
74,7,4,808,2024-07-07 04:41:00,2024-07-07,04:41:00,True,True,True,True,False,True,True,True,False,Sunday
715,7,15,808,2024-07-07 04:46:00,2024-07-07,04:46:00,True,True,False,True,True,False,True,True,False,Sunday
712,7,12,808,2024-07-07 04:49:00,2024-07-07,04:49:00,True,True,True,True,,True,True,True,False,Sunday
714,7,14,808,2024-07-07 04:51:00,2024-07-07,04:51:00,True,True,True,True,True,,True,True,False,Sunday
73,7,3,808,2024-07-07 04:52:00,2024-07-07,04:52:00,True,True,False,False,True,False,True,True,False,Sunday
13,1,3,808,2024-07-07 04:54:00,2024-07-07,04:54:00,True,True,False,False,True,,True,True,False,Sunday
15,1,5,808,2024-07-07 04:59:00,2024-07-07,04:59:00,True,True,True,,,False,True,True,False,Sunday
04,0,4,808,2024-07-07 05:00:00,2024-07-07,05:00:00,True,True,False,True,True,True,True,True,False,Sunday
010,0,10,808,2024-07-07 05:05:00,2024-07-07,05:05:00,True,True,True,,,False,True,True,False,Sunday
06,0,6,808,2024-07-07 05:07:00,2024-07-07,05:07:00,True,True,True,True,False,,True,True,False,Sunday
03,0,3,808,2024-07-07 05:10:00,2024-07-07,05:10:00,True,True,True,True,True,True,True,True,False,Sunday
011,0,11,808,2024-07-07 05:11:00,2024-07-07,05:11:00,True,True,True,True,True,False,True,True,False,Sunday
25,2,5,809,2024-07-07 04:16:00,2024-07-07,04:16:00,True,True,False,True,False,False,True,True,True,Sunday
25,2,5,809,2024-07-07 04:21:00,2024-07-07,04:21:00,True,True,True,True,False,True,True,True,False,Sunday
22,2,2,809,2024-07-07 04:26:00,2024-07-07,04:26:00,True,True,True,True,False,,True,True,False,Sunday
41,4,1,809,2024-07-07 04:31:00,2024-07-07,04:31:00,True,True,False,True,False,True,True,True,True,Sunday
42,4,2,809,2024-07-07 04:33:00,2024-07-07,04:33:00,True,True,False,True,True,True,True,True,False,Sunday
42,4,2,809,2024-07-07 04:36:00,2024-07-07,04:36:00,True,True,False,True,False,False,True,True,True,Sunday
418,4,18,809,2024-07-07 04:38:00,2024-07-07,04:38:00,True,True,False,False,False,True,True,True,True,Sunday
415,4,15,809,2024-07-07 04:43:00,2024-07-07,04:43:00,True,True,True,True,True,,True,True,False,Sunday
40,4,0,809,2024-07-07 04:45:00,2024-07-07,04:45:00,True,True,True,False,False,False,True,True,False,Sunday
28,2,8,810,2024-07-07 04:18:00,2024-07-07,04:18:00,True,True,False,False,False,True,True,True,True,Sunday
22,2,2,810,2024-07-07 04:22:00,2024-07-07,04:22:00,True,True,True,True,True,False,True,True,False,Sunday
26,2,6,810,2024-07-07 04:25:00,2024-07-07,04:25:00,True,True,False,False,True,False,True,True,False,Sunday
75,7,5,810,2024-07-07 04:30:00,2024-07-07,04:30:00,True,True,True,False,False,,True,True,False,Sunday
715,7,15,810,2024-07-07 04:33:00,2024-07-07,04:33:00,True,True,True,False,,True,True,True,False,Sunday
70,7,0,810,2024-07-07 04:36:00,2024-07-07,04:36:00,True,True,False,False,True,True,True,True,False,Sunday
712,7,12,810,2024-07-07 04:40:00,2024-07-07,04:40:00,True,True,False,False,False,True,True,True,True,Sunday
71,7,1,810,2024-07-07 04:45:00,2024-07-07,04:45:00,True,True,True,True,False,True,True,True,False,Sunday
73,7,3,810,2024-07-07 04:50:00,2024-07-07,04:50:00,True,True,False,True,True,True,True,True,False,Sunday
78,7,8,810,2024-07-07 04:54:00,2024-07-07,04:54:00,True,True,True,False,False,,True,True,False,Sunday
24,2,4,810,2024-07-07 04:58:00,2024-07-07,04:58:00,True,True,True,True,True,True,True,True,False,Sunday
21,2,1,810,2024-07-07 04:59:00,2024-07-07,04:59:00,True,True,False,True,False,True,True,True,True,Sunday
25,2,5,810,2024-07-07 05:03:00,2024-07-07,05:03:00,True,True,False,False,False,True,True,True,True,Sunday
26,2,6,810,2024-07-07 05:06:00,2024-07-07,05:06:00,True,True,False,True,True,False,True,True,False,Sunday
28,2,8,810,2024-07-07 05:11:00,2024-07-07,05:11:00,True,True,True,True,False,True,True,True,False,Sunday
23,2,3,810,2024-07-07 05:12:00,2024-07-07,05:12:00,True,True,True,,False,False,True,True,False,Sunday
70,7,0,811,2024-07-07 04:18:00,2024-07-07,04:18:00,True,True,False,False,,False,True,True,False,Sunday
77,7,7,811,2024-07-07 04:21:00,2024-07-07,04:21:00,True,True,False,False,True,False,True,True,False,Sunday
27,2,7,811,2024-07-07 04:24:00,2024-07-07,04:24:00,True,True,False,True,True,True,True,True,False,Sunday
26,2,6,811,2024-07-07 04:27:00,2024-07-07,04:27:00,True,True,False,False,,True,True,True,False,Sunday
20,2,0,811,2024-07-07 04:30:00,2024-07-07,04:30:00,True,True,True,,False,True,True,True,False,Sunday
21,2,1,811,2024-07-07 04:31:00,2024-07-07,04:31:00,True,True,False,True,False,False,True,True,True,Sunday
20,2,0,811,2024-07-07 04:35:00,2024-07-07,04:35:00,True,True,True,,True,,True,True,False,Sunday
07,0,7,811,2024-07-07 04:38:00,2024-07-07,04:38:00,True,True,True,False,True,False,True,True,False,Sunday
05,0,5,811,2024-07-07 04:39:00,2024-07-07,04:39:00,True,True,False,False,True,False,True,True,False,Sunday
05,0,5,811,2024-07-07 04:44:00,2024-07-07,04:44:00,True,True,True,False,True,False,True,True,False,Sunday
37,3,7,811,2024-07-07 04:46:00,2024-07-07,04:46:00,True,True,False,False,True,False,True,True,False,Sunday
72,7,2,811,2024-07-07 04:50:00,2024-07-07,04:50:00,True,True,False,False,False,,True,True,False,Sunday
76,7,6,811,2024-07-07 04:52:00,2024-07-07,04:52:00,True,True,False,False,False,True,True,True,True,Sunday
74,7,4,811,2024-07-07 04:55:00,2024-07-07,04:55:00,True,True,True,True,True,,True,True,False,Sunday
70,7,0,811,2024-07-07 05:00:00,2024-07-07,05:00:00,True,True,False,True,False,True,True,True,True,Sunday
44,4,4,812,2024-07-07 04:23:00,2024-07-07,04:23:00,True,True,False,True,True,False,True,True,False,Sunday
417,4,17,812,2024-07-07 04:26:00,2024-07-07,04:26:00,True,True,True,True,False,True,True,True,False,Sunday
410,4,10,812,2024-07-07 04:28:00,2024-07-07,04:28:00,True,True,False,True,False,True,True,True,True,Sunday
615,6,15,812,2024-07-07 04:33:00,2024-07-07,04:33:00,True,True,True,True,False,True,True,True,False,Sunday
614,6,14,812,2024-07-07 04:36:00,2024-07-07,04:36:00,True,True,True,False,,True,True,True,False,Sunday
64,6,4,812,2024-07-07 04:41:00,2024-07-07,04:41:00,True,True,False,True,True,False,True,True,False,Sunday
64,6,4,812,2024-07-07 04:46:00,2024-07-07,04:46:00,True,True,True,,False,True,True,True,False,Sunday
613,6,13,812,2024-07-07 04:48:00,2024-07-07,04:48:00,True,True,False,False,True,False,True,True,False,Sunday
712,7,12,812,2024-07-07 04:53:00,2024-07-07,04:53:00,True,True,False,False,True,False,True,True,False,Sunday
76,7,6,812,2024-07-07 04:57:00,2024-07-07,04:57:00,True,True,True,False,False,,True,True,False,Sunday
710,7,10,812,2024-07-07 05:00:00,2024-07-07,05:00:00,True,True,True,False,False,True,True,True,False,Sunday
011,0,11,813,2024-07-07 04:32:00,2024-07-07,04:32:00,False,True,True,False,True,True,True,True,False,Sunday
011,0,11,813,2024-07-07 04:34:00,2024-07-07,04:34:00,False,True,True,True,True,,True,True,False,Sunday
00,0,0,813,2024-07-07 04:37:00,2024-07-07,04:37:00,False,True,True,False,True,True,True,True,False,Sunday
011,0,11,813,2024-07-07 04:42:00,2024-07-07,04:42:00,False,True,True,True,True,,True,True,False,Sunday
06,0,6,813,2024-07-07 04:46:00,2024-07-07,04:46:00,False,True,False,True,False,False,True,True,True,Sunday
320,3,20,814,2024-07-07 04:35:00,2024-07-07,04:35:00,True,True,False,True,False,False,True,True,True,Sunday
35,3,5,814,2024-07-07 04:40:00,2024-07-07,04:40:00,True,True,False,False,True,False,True,True,False,Sunday
318,3,18,814,2024-07-07 04:42:00,2024-07-07,04:42:00,True,True,False,True,False,False,True,True,True,Sunday
33,3,3,814,2024-07-07 04:45:00,2024-07-07,04:45:00,True,True,False,False,False,True,True,True,True,Sunday
011,0,11,814,2024-07-07 04:48:00,2024-07-07,04:48:00,True,True,True,False,False,True,True,True,False,Sunday
03,0,3,814,2024-07-07 04:50:00,2024-07-07,04:50:00,True,True,False,True,False,True,True,True,True,Sunday
02,0,2,814,2024-07-07 04:52:00,2024-07-07,04:52:00,True,True,True,,False,True,True,True,False,Sunday
415,4,15,814,2024-07-07 04:56:00,2024-07-07,04:56:00,True,True,True,True,False,False,True,True,False,Sunday
44,4,4,814,2024-07-07 04:59:00,2024-07-07,04:59:00,True,True,True,True,True,True,True,True,False,Sunday
01,0,1,814,2024-07-07 05:02:00,2024-07-07,05:02:00,True,True,True,True,False,True,True,True,False,Sunday
010,0,10,814,2024-07-07 05:07:00,2024-07-07,05:07:00,True,True,False,False,True,True,True,True,False,Sunday
01,0,1,814,2024-07-07 05:12:00,2024-07-07,05:12:00,True,True,True,,True,,True,True,False,Sunday
23,2,3,815,2024-07-07 04:49:00,2024-07-07,04:49:00,True,True,True,,False,False,True,True,False,Sunday
26,2,6,815,2024-07-07 04:51:00,2024-07-07,04:51:00,True,True,False,True,False,True,True,True,True,Sunday
22,2,2,815,2024-07-07 04:56:00,2024-07-07,04:56:00,True,True,False,True,True,True,True,True,False,Sunday
27,2,7,815,2024-07-07 05:00:00,2024-07-07,05:00:00,True,True,False,True,False,True,True,True,True,Sunday
49,4,9,815,2024-07-07 05:01:00,2024-07-07,05:01:00,True,True,True,True,False,True,True,True,False,Sunday
57,5,7,815,2024-07-07 05:02:00,2024-07-07,05:02:00,True,True,False,True,False,,True,True,True,Sunday
55,5,5,815,2024-07-07 05:05:00,2024-07-07,05:05:00,True,True,False,False,True,False,True,True,False,Sunday
56,5,6,815,2024-07-07 05:07:00,2024-07-07,05:07:00,True,True,True,False,,True,True,True,False,Sunday
55,5,5,815,2024-07-07 05:10:00,2024-07-07,05:10:00,True,True,False,True,False,True,True,True,True,Sunday
52,5,2,815,2024-07-07 05:14:00,2024-07-07,05:14:00,True,True,False,False,False,,True,True,False,Sunday
39,3,9,816,2024-07-07 05:01:00,2024-07-07,05:01:00,True,True,True,,True,True,True,True,False,Sunday
317,3,17,816,2024-07-07 05:04:00,2024-07-07,05:04:00,True,True,False,True,True,True,True,True,False,Sunday
614,6,14,816,2024-07-07 05:05:00,2024-07-07,05:05:00,True,True,False,False,True,True,True,True,False,Sunday
65,6,5,816,2024-07-07 05:07:00,2024-07-07,05:07:00,True,True,True,True,True,False,True,True,False,Sunday
61,6,1,816,2024-07-07 05:08:00,2024-07-07,05:08:00,True,True,False,False,False,,True,True,False,Sunday
69,6,9,816,2024-07-07 05:10:00,2024-07-07,05:10:00,True,True,True,,False,False,True,True,False,Sunday
66,6,6,816,2024-07-07 05:11:00,2024-07-07,05:11:00,True,True,True,False,True,True,True,True,False,Sunday
66,6,6,816,2024-07-07 05:12:00,2024-07-07,05:12:00,True,True,True,False,False,True,True,True,False,Sunday
